id,date,hour,lon,lat,X,Y
49127,2020-04-15,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-16,04:00:00,-64.672,-54.8,392518.3713,3926182.364
49127,2020-04-16,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-16,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49127,2020-04-16,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-17,04:00:00,-64.7232,-54.804268,389239.0692,3925627.811
49127,2020-04-17,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-17,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49127,2020-04-17,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-18,04:00:00,-64.72107,-54.804268,389375.9639,3925631.175
49127,2020-04-18,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-18,16:00:00,-64.672,-54.798935,392515.545,3926300.855
49127,2020-04-18,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-19,04:00:00,-64.71574,-54.8,389706.899,3926114.425
49127,2020-04-19,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-19,16:00:00,-64.69227,-54.786133,391178.2319,3927693.925
49127,2020-04-19,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-04-20,04:00:00,-64.72213,-54.80213,389301.9936,3925867.372
49138,2020-04-20,16:00:00,-64.71574,-54.8,389706.899,3926114.425
49127,2020-04-20,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-21,04:00:00,-64.72213,-54.805332,389310.7464,3925511.122
49127,2020-04-21,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-04-21,16:00:00,-64.701866,-54.7968,390590.0308,3926492.193
49127,2020-04-21,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-22,16:00:00,-64.656,-54.88,393757.1863,3917305.943
49127,2020-04-22,16:00:00,-64.70827,-54.794666,390172.5839,3926719.606
49138,2020-04-23,04:00:00,-64.656,-54.88,393757.1863,3917305.943
49138,2020-04-23,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448
49127,2020-04-23,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-24,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448
49127,2020-04-24,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-04-25,04:00:00,-64.7232,-54.8032,389236.1479,3925746.635
49138,2020-04-25,16:00:00,-64.72853,-54.8064,388902.361,3925382.174
49127,2020-04-25,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-26,04:00:00,-64.72,-54.805332,389447.6376,3925514.484
49127,2020-04-26,04:00:00,-64.7232,-54.805332,389241.9795,3925509.432
49138,2020-04-26,16:00:00,-64.70827,-54.8,390187.0461,3926126.152
49127,2020-04-26,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-27,04:00:00,-64.71253,-54.797867,389907.4294,3926356.785
49127,2020-04-27,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-27,16:00:00,-64.724266,-54.8064,389176.3928,3925388.923
49127,2020-04-27,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-28,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-04-28,16:00:00,-64.7072,-54.8,390255.8222,3926127.828
49127,2020-04-28,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-29,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-04-29,04:00:00,-64.7328,-54.805332,388625.0061,3925494.222
49138,2020-04-29,16:00:00,-64.7296,-54.80747,388836.5337,3925261.431
49127,2020-04-29,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-04-30,04:00:00,-64.72747,-54.8032,388961.7087,3925739.88
49138,2020-04-30,16:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49127,2020-04-30,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-01,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-05-01,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-02,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-02,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-05-02,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49138,2020-05-03,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-05-03,04:00:00,-64.7264,-54.805332,389036.3216,3925504.371
49138,2020-05-03,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-03,16:00:00,-64.7328,-54.805332,388625.0061,3925494.222
49138,2020-05-04,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-04,04:00:00,-64.724266,-54.804268,389170.5576,3925626.127
49138,2020-05-04,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-04,16:00:00,-64.731735,-54.805332,388693.4515,3925495.913
49138,2020-05-05,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-05,16:00:00,-64.70506,-54.8,390393.3745,3926131.176
49127,2020-05-05,16:00:00,-64.731735,-54.8064,388696.3873,3925377.089
49138,2020-05-06,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-06,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-06,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-05-06,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-07,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-07,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-05-07,16:00:00,-64.731735,-54.8064,388696.3873,3925377.089
49127,2020-05-07,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-08,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-05-08,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-05-08,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-08,16:00:00,-64.7424,-54.80213,387999.1778,3925835.175
49127,2020-05-09,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-05-09,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-05-09,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-10,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
49127,2020-05-10,04:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-10,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-10,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-11,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
49127,2020-05-11,04:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-05-11,16:00:00,-64.73067,-54.804268,388758.974,3925615.983
49127,2020-05-11,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-12,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
